Division,District,Thana / Police Station,Thana Type,Area (km²),Population,Density (/km²),Year Estd.,OC Rank,Annual FIRs,Annual GDs,Flood Risk,Officers,Constables,Vehicles,Outposts,Detection Rate (%),Lockup,Male Pop.,Female Pop.,Urban Pop. (%),Working Age Pop.,Literacy Rate (%),Avg. HH Size,Total Roads (km),Paved Road (%),Electricity (%),Internet Users (%),Mobile Banking (%),Bank Branches,Hospitals/Clinics,Primary Schools,Weekly Markets,4G Coverage,Total Crimes (annual),Murder Cases,Robbery Cases,Theft Cases,Narcotics Cases,GBV/VAW Cases,Human Trafficking Risk,Cyclone Risk,Drought Risk,EPZ Zone,Port/Ferry Terminal,Border/Land Port,Tourist Area,River Police,Ethnic Minority Area,Poverty Rate (%),Agriculture Workers (%),Industry Workers (%),Service Workers (%),Unemployment (%),E-Commerce Activity,Remittance Dependency
Mymensingh,Mymensingh,Gauripur,Rural,252,155994,619,1932,Inspector,268,843,High,30,113,4,3,61.3,0,71080,72271,12,88367,60.4,4.83,360.9,38.6,65.5,40.0,50.8,4,1,36,9,Limited,275,6,14,132,15,5,Low,Low,Low,No,No,No,No,No,Yes,26.9,53.6,11.5,34.9,4.5,Low,Low
Mymensingh,Mymensingh,Haluaghat,Border,402,145096,361,1928,Inspector,137,751,High,25,104,3,3,59.4,0,67242,69398,22,86293,63.7,4.92,572.5,31.8,57.9,23.7,70.8,3,1,39,8,Partial,510,2,5,226,7,5,High,Low,Low,No,No,Yes,No,No,Yes,33.1,55.5,16.7,27.8,5.4,Low,Low
Mymensingh,Mymensingh,Ishwarganj,Rural,307,188592,614,1930,Inspector,265,1039,High,47,134,4,3,54.7,0,97844,91968,12,116757,64.5,3.8,279.3,43.2,59.0,31.1,56.6,5,1,55,11,Limited,238,3,14,78,10,6,Low,Low,Low,No,No,No,No,No,Yes,33.0,57.6,12.5,29.9,6.5,Low,Medium
Mymensingh,Mymensingh,Muktagachha,Rural,282,161986,574,1930,Inspector,173,665,High,36,91,5,3,65.0,0,81157,77171,12,98452,60.9,5.13,399.0,36.7,55.6,18.7,49.3,3,2,42,10,Limited,209,2,4,78,10,8,Medium,Low,Low,No,No,No,No,No,Yes,33.5,59.1,23.3,17.6,5.6,Low,Medium
Mymensingh,Mymensingh,Nandail,Rural,326,184898,567,1928,Inspector,286,1107,High,43,108,4,3,65.3,0,82503,78317,12,99485,61.4,4.66,287.6,33.6,50.9,30.3,52.4,3,2,41,7,Limited,268,5,17,99,17,5,Medium,Low,Low,No,No,No,No,No,No,40.7,53.7,17.8,28.5,4.0,Low,Low
Mymensingh,Mymensingh,Phulpur,Rural,387,204713,529,1928,Inspector,227,1145,High,42,163,6,5,48.7,0,104630,104351,12,130271,57.4,4.52,239.0,47.4,49.5,22.7,56.2,6,2,54,9,Limited,362,1,6,121,18,4,Low,Low,Low,No,No,No,No,No,Yes,32.0,43.3,14.5,42.2,4.6,Low,Medium
Mymensingh,Mymensingh,Trishal,Industrial,294,212654,723,1930,Inspector,340,1215,High,55,131,7,4,72.1,0,104768,103345,55,133605,66.3,4.1,530.8,59.5,74.3,41.0,61.3,5,2,56,10,Full,583,5,9,265,8,6,Low,Low,Low,No,No,No,No,No,Yes,22.3,32.4,30.5,37.1,3.6,Medium,Medium
Mymensingh,Mymensingh,Mymensingh Model,City,18,63843,3547,2010,Sub-Inspector,67,337,High,11,44,1,0,69.5,1,33095,32592,70,40572,74.5,4.19,17.3,69.7,81.5,55.3,82.0,1,0,18,3,Full,187,0,4,69,3,2,Low,Low,Low,No,No,No,No,No,Yes,18.6,24.9,40.0,35.1,7.1,High,Low
Mymensingh,Mymensingh,Bhaluka Industrial,Industrial,28,92389,3300,2012,Sub-Inspector,107,402,High,17,70,2,0,67.9,0,49466,45989,55,56717,66.4,4.76,58.9,44.0,70.8,50.4,66.3,2,0,29,6,Full,224,3,7,72,5,3,Low,Low,Low,No,No,No,No,No,Yes,25.6,28.4,28.7,42.9,7.8,Medium,Medium
Mymensingh,Mymensingh,Haluaghat Border,Border,15,14392,959,2005,Sub-Inspector,50,200,High,8,15,1,0,57.1,0,7088,6919,22,9101,59.8,4.1,17.7,39.0,60.5,24.3,69.7,0,0,3,1,Partial,51,0,0,19,1,0,High,Low,Low,No,No,Yes,No,No,No,14.5,41.7,9.9,48.4,3.5,Low,Low
Mymensingh,Mymensingh,Trishal University,Rural,12,20648,1721,2015,Sub-Inspector,50,200,High,8,15,1,0,76.0,0,10227,10346,12,13330,58.1,4.77,25.8,29.6,47.0,19.4,55.4,0,0,5,1,Limited,28,0,1,11,1,1,Low,Low,Low,No,No,No,No,No,Yes,24.5,41.8,15.4,42.8,4.6,Low,Low
Mymensingh,Jamalpur,Jamalpur Sadar,City,225,265595,1180,1882,Inspector,456,1249,High,53,179,5,2,76.7,1,142399,135746,70,169671,72.2,4.78,398.5,68.1,79.2,63.6,76.6,9,3,74,14,Full,1195,11,20,405,16,9,Medium,Low,Low,No,No,No,No,No,No,23.0,10.8,36.5,52.7,3.4,High,Low
Mymensingh,Jamalpur,Baksiganj,Rural,193,101569,526,1932,Inspector,144,502,High,19,75,1,2,39.8,0,50496,51246,12,66131,64.2,4.06,347.2,23.9,49.9,26.1,55.4,3,1,29,5,Limited,232,3,7,83,8,2,Low,Low,Low,No,No,No,No,No,No,29.8,53.8,14.1,32.1,5.8,Low,Medium
Mymensingh,Jamalpur,Dewanganj,River,329,140772,428,1930,Inspector,167,608,High,40,96,4,3,54.8,0,75655,76029,14,89680,65.7,4.51,269.1,40.7,51.5,25.9,69.8,4,1,43,9,Limited,276,4,11,136,8,2,Low,Low,Low,No,No,No,No,Yes,Yes,29.5,50.0,20.6,29.4,3.4,Low,Low
Mymensingh,Jamalpur,Islampur,River,326,176466,541,1928,Inspector,210,879,High,48,128,7,4,53.8,0,93491,95760,14,123752,63.8,4.91,330.3,21.8,42.3,31.0,53.3,5,1,43,9,Limited,282,2,6,108,5,10,Low,Low,Low,No,No,No,No,Yes,Yes,29.3,48.6,7.6,43.8,2.6,Low,Medium
Mymensingh,Jamalpur,Madarganj,River,226,134390,595,1932,Inspector,170,696,High,28,80,4,2,72.7,0,59089,54557,14,69676,50.0,4.4,258.8,31.1,54.7,29.2,65.4,4,1,43,6,Limited,257,4,3,79,8,6,Low,Low,Low,No,No,No,No,Yes,Yes,33.6,61.5,12.5,26.0,3.0,Low,Medium
Mymensingh,Jamalpur,Melandaha,River,268,143995,537,1930,Inspector,201,722,High,45,87,4,3,56.4,0,69283,71727,14,83932,57.8,4.31,394.2,41.6,63.3,26.0,56.7,3,1,37,6,Limited,201,5,12,78,5,6,Low,Low,Low,No,No,No,No,Yes,Yes,24.0,51.3,10.4,38.3,3.1,Low,Low
Mymensingh,Jamalpur,Sarishabari,Rural,261,157763,604,1930,Inspector,220,650,High,30,79,3,1,70.6,0,81803,78215,12,96893,64.2,4.28,325.4,47.3,55.6,23.0,53.7,3,1,38,10,Limited,269,1,13,112,5,8,Low,Low,Low,No,No,No,No,No,No,26.5,42.0,14.7,43.3,7.2,Low,Medium
Mymensingh,Jamalpur,Jamalpur Model,City,15,39770,2651,2010,Sub-Inspector,50,200,High,10,31,1,0,58.6,1,23832,22993,70,30832,68.9,4.13,19.3,74.4,78.4,56.2,74.4,0,0,13,2,Full,121,0,1,47,3,2,Low,Low,Low,No,No,No,No,No,No,19.8,27.0,35.9,37.1,6.1,High,Medium
Mymensingh,Jamalpur,Dewanganj Ferry,River,10,12754,1275,2005,Sub-Inspector,50,200,High,8,15,1,0,35.0,0,6304,5932,14,7791,62.6,4.99,10.9,25.0,53.9,42.4,76.7,0,0,3,1,Limited,23,0,0,7,0,0,Low,Low,Low,No,Yes,No,No,Yes,No,26.7,51.7,18.4,29.9,4.4,Low,Low
Mymensingh,Netrokona,Netrokona Sadar,Sadar,170,160683,945,1882,Inspector,204,706,High,35,102,3,1,50.3,1,78438,80425,45,98488,61.4,3.83,110.7,68.5,65.3,45.1,75.1,4,2,61,9,Full,372,4,10,174,6,4,Medium,Low,Low,No,No,No,No,No,No,24.6,29.1,15.1,55.8,4.7,Medium,Low
Mymensingh,Netrokona,Atpara,Rural,201,106827,531,1932,Inspector,142,488,High,19,75,1,1,58.9,0,50617,49944,12,62422,57.3,3.85,435.2,31.0,52.5,28.1,66.9,2,1,29,4,Limited,209,2,8,96,5,3,Low,Low,Low,No,No,No,No,No,No,23.6,49.0,17.6,33.4,5.6,Low,Low
Mymensingh,Netrokona,Barhatta,Rural,252,93358,370,1935,Inspector,110,501,High,23,75,2,1,75.9,0,49290,47857,12,63025,67.8,4.67,385.7,30.8,54.3,33.9,50.8,3,0,29,6,Limited,216,1,10,101,7,5,Low,Low,Low,No,No,No,No,No,No,32.7,39.6,14.6,45.8,6.5,Low,Medium
Mymensingh,Netrokona,Durgapur,Border,347,92761,267,1932,Inspector,156,398,High,19,49,2,4,53.1,0,46310,46024,22,57961,64.5,4.03,538.1,59.9,52.3,25.3,62.9,1,0,24,4,Partial,457,1,8,178,5,2,High,Low,Low,No,No,Yes,No,No,Yes,35.6,41.7,13.2,45.1,5.5,Low,Low
Mymensingh,Netrokona,Kalmakanda,Border,420,118688,283,1930,Inspector,145,656,High,29,62,4,3,74.0,0,56743,54185,22,71163,65.5,4.21,287.0,38.7,59.4,42.1,67.8,2,1,33,5,Partial,300,1,6,147,5,5,High,Low,Low,No,No,Yes,No,No,No,23.7,43.1,20.1,36.8,5.3,Low,Low
Mymensingh,Netrokona,Kendua,Rural,414,184133,445,1928,Inspector,247,1067,High,50,97,6,5,76.1,0,87008,81735,12,107965,62.2,4.19,522.1,32.1,56.6,26.3,47.1,6,1,48,9,Limited,295,5,14,133,15,6,Medium,Low,Low,No,No,No,No,No,Yes,29.3,49.8,24.3,25.9,4.3,Low,Low
Mymensingh,Netrokona,Khaliajuri,River,290,81285,280,1938,Inspector,139,400,High,13,43,1,2,61.5,0,41157,39449,14,48467,60.1,4.21,406.2,53.2,54.8,21.0,67.1,2,0,20,3,Limited,94,1,5,30,5,3,Low,Low,Low,No,No,No,No,Yes,Yes,19.8,44.1,18.9,37.0,4.8,Low,Low
Mymensingh,Netrokona,Madan,River,297,101705,342,1932,Inspector,104,409,High,28,77,3,2,71.1,0,51284,49267,14,65800,61.8,4.06,389.7,52.1,56.7,18.1,54.8,2,1,27,6,Limited,172,4,9,61,5,4,Low,Low,Low,No,No,No,No,Yes,No,40.2,48.6,7.8,43.6,6.4,Low,Low
Mymensingh,Netrokona,Mohanganj,River,279,98457,353,1935,Inspector,146,584,High,20,72,2,2,60.1,0,50890,51967,14,65508,66.8,4.71,290.5,38.1,54.3,18.0,57.2,2,1,31,5,Limited,158,2,9,55,6,1,Medium,Low,Low,No,No,No,No,Yes,Yes,38.5,41.5,18.6,39.9,4.8,Low,Low
Mymensingh,Netrokona,Purbadhala,Rural,349,152728,438,1928,Inspector,183,718,High,37,117,5,2,65.6,0,81940,82902,12,101768,62.0,4.72,729.9,36.7,51.3,40.0,54.6,3,1,33,8,Limited,199,4,4,80,12,3,Low,Low,Low,No,No,No,No,No,Yes,41.9,56.7,13.3,30.0,5.7,Low,Medium
Mymensingh,Netrokona,Netrokona Model,Sadar,15,38115,2541,2010,Sub-Inspector,64,205,High,8,25,1,0,69.6,1,21748,20400,45,27603,67.1,4.75,20.0,51.4,69.9,33.0,58.1,1,0,10,2,Full,85,1,2,39,3,0,Low,Low,Low,No,No,No,No,No,No,16.2,41.8,33.6,24.6,5.2,Medium,Low
Mymensingh,Sherpur,Sherpur Sadar,City,185,204554,1106,1882,Inspector,198,913,High,57,125,8,2,35.0,1,110426,114088,70,132604,68.9,4.75,310.0,68.1,74.4,55.4,70.2,5,2,64,12,Full,637,3,5,258,13,7,Low,Low,Low,No,No,No,No,No,Yes,18.4,33.4,34.3,32.3,4.8,High,Medium
Mymensingh,Sherpur,Jhenaigati,Border,350,67651,193,1932,Inspector,111,308,High,20,56,2,3,57.4,0,39889,38169,22,46735,60.1,4.27,307.4,50.5,57.4,17.2,67.6,2,1,23,4,Partial,229,1,6,110,2,4,High,Low,Low,No,No,Yes,No,No,Yes,30.4,44.0,16.9,39.1,5.3,Low,Low
Mymensingh,Sherpur,Nakla,Rural,244,125325,514,1932,Inspector,111,534,High,21,86,3,3,57.6,0,64349,60920,12,78753,62.7,4.44,215.3,33.7,62.5,15.9,55.0,4,1,36,5,Limited,217,3,6,100,8,5,Low,Low,Low,No,No,No,No,No,No,34.6,56.6,13.2,30.2,6.0,Low,Low
Mymensingh,Sherpur,Nalitabari,Border,450,135504,301,1928,Inspector,191,546,High,27,96,2,3,66.9,0,58980,59027,22,75413,67.2,4.24,629.7,42.2,57.2,35.6,68.1,2,1,30,8,Partial,484,3,9,206,9,3,High,Low,Low,No,No,Yes,No,No,No,23.3,39.5,17.9,42.6,6.1,Low,Medium
Mymensingh,Sherpur,Sreebardi,Border,361,99422,275,1930,Inspector,90,540,High,28,68,3,3,61.1,0,52276,51083,22,62751,63.4,4.69,321.2,53.7,59.6,31.8,68.8,2,1,30,5,Partial,513,2,10,157,9,3,High,Low,Low,No,No,Yes,No,No,Yes,35.2,37.5,15.6,46.9,5.5,Low,Low
Mymensingh,Sherpur,Sherpur Model,City,15,39292,2619,2010,Sub-Inspector,62,200,High,9,25,1,0,75.2,1,21108,21416,70,25892,66.9,4.78,13.8,69.3,78.4,64.9,78.3,1,0,8,1,Full,155,0,2,67,2,2,Medium,Low,Low,No,No,No,No,No,No,15.4,21.5,39.7,38.8,5.3,High,Medium
Mymensingh,Sherpur,Nalitabari Border,Border,18,12851,714,2005,Sub-Inspector,50,200,High,8,15,1,0,61.0,0,5665,5489,22,7183,56.3,4.9,24.9,43.2,58.4,43.5,66.1,0,0,3,1,Partial,51,0,0,21,0,0,High,Low,Low,No,No,Yes,No,No,No,31.3,46.9,16.0,37.1,5.0,Low,Low
Mymensingh,Sherpur,Sreebardi Border,Border,15,9012,601,2008,Sub-Inspector,50,200,High,8,15,1,0,52.1,0,4470,4570,22,5810,62.0,4.5,18.3,42.9,62.4,44.9,61.7,0,0,2,1,Partial,29,0,0,11,0,0,High,Low,Low,No,No,Yes,No,No,Yes,28.2,39.1,28.1,32.8,4.5,Low,Low
Mymensingh,Netrokona,Durgapur Border,Border,18,14717,818,2008,Sub-Inspector,50,200,High,8,15,1,0,47.3,0,7614,7106,22,8565,61.2,4.19,19.5,35.5,57.3,20.9,59.4,0,0,4,1,Partial,52,0,1,23,0,0,High,Low,Low,No,No,Yes,No,No,Yes,32.4,40.0,5.8,54.2,6.2,Low,Low
Mymensingh,Netrokona,Kalmakanda Border,Border,15,12005,800,2010,Sub-Inspector,50,200,High,8,15,1,0,56.6,0,6775,6416,22,8327,64.0,3.69,21.4,44.6,64.5,25.4,48.3,0,0,3,1,Partial,49,0,0,22,0,0,High,Low,Low,No,No,Yes,No,No,Yes,24.5,46.3,10.8,42.9,5.9,Low,Low
Mymensingh,Mymensingh,Dhobaura Border,Border,18,11011,612,2008,Sub-Inspector,50,200,High,8,15,1,0,53.2,0,6162,6273,22,7301,64.3,4.06,34.7,52.0,60.7,16.3,57.8,0,0,3,1,Partial,49,0,0,18,0,0,High,Low,Low,No,No,Yes,No,No,Yes,30.1,51.6,18.2,30.2,3.9,Low,Medium
Mymensingh,Mymensingh,Gaffargaon Industrial,Industrial,22,32918,1496,2015,Sub-Inspector,50,200,High,9,24,1,0,60.6,0,17577,16595,55,21769,55.2,4.44,14.0,51.5,65.2,43.2,61.5,1,0,9,1,Full,133,1,1,65,1,1,Low,Low,Low,No,No,No,No,No,No,13.1,28.9,29.5,41.6,6.0,Medium,Medium
Mymensingh,Mymensingh,Mymensingh River,River,10,13160,1316,2018,Sub-Inspector,50,200,High,8,15,1,0,63.7,0,7662,7532,14,8898,57.5,5.12,13.0,44.6,39.1,27.9,62.1,0,0,4,1,Limited,20,0,0,8,1,0,Low,Low,Low,No,No,No,No,Yes,Yes,31.7,44.7,12.4,42.9,4.6,Low,Low
Mymensingh,Jamalpur,Islampur River,River,12,14709,1226,2008,Sub-Inspector,50,200,High,8,15,1,0,60.9,0,6566,6209,14,8332,66.6,4.37,20.3,36.3,67.4,22.2,56.4,0,0,4,1,Limited,21,0,0,6,0,0,Medium,Low,Low,No,No,No,No,Yes,Yes,30.8,54.6,20.2,25.2,5.8,Low,Low
Mymensingh,Jamalpur,Sarishabari Handloom,Rural,18,26185,1455,2015,Sub-Inspector,50,200,High,8,15,1,0,35.0,0,12414,11691,12,14753,63.6,4.23,29.5,35.5,65.1,24.8,54.3,0,0,6,1,Limited,54,0,1,21,1,0,Low,Low,Low,No,No,No,No,No,Yes,41.2,49.2,10.5,40.3,5.5,Low,Low
Rajshahi,Rajshahi,Boalia,Metropolitan,18,239613,13312,1920,Inspector,218,1344,Low,61,159,8,0,59.3,1,117314,109831,90,148484,76.5,3.69,12.2,77.7,81.5,61.9,76.7,7,2,59,12,Full,1081,4,14,518,20,8,Medium,Low,High,No,No,No,No,No,No,17.0,10.0,42.5,47.5,5.1,High,Medium
Rajshahi,Rajshahi,Rajpara,Metropolitan,15,193076,12872,1952,Inspector,317,905,Low,39,148,6,0,56.1,1,110425,103833,90,126526,75.5,3.53,25.4,79.1,87.3,69.5,82.9,5,2,55,12,Full,819,6,6,380,8,7,Low,Low,High,No,No,No,No,No,No,6.2,12.2,42.8,45.0,4.6,High,Medium
Rajshahi,Rajshahi,Motihar,Metropolitan,18,173977,9665,1965,Inspector,252,877,Low,52,100,8,0,59.8,1,86573,80673,90,109604,76.3,3.99,17.4,63.7,85.4,75.4,78.3,3,1,56,10,Full,645,4,4,296,16,7,Medium,Low,High,No,No,No,No,No,No,12.6,16.4,38.4,45.2,3.8,High,Low
Rajshahi,Rajshahi,Shah Makhdum,Metropolitan,14,169781,12127,1975,Inspector,204,747,Low,41,84,4,0,59.9,1,79303,82145,90,102890,71.7,3.94,20.6,66.4,83.7,64.3,95.1,3,1,38,9,Full,771,2,14,312,15,7,Medium,Low,High,No,No,No,No,No,No,17.5,14.8,25.9,59.3,3.9,High,Low
Rajshahi,Rajshahi,Rajshahi Cantonment,Metropolitan,22,96750,4398,1971,Inspector,85,464,Low,22,64,2,0,56.5,1,47506,45563,90,60706,66.8,4.12,15.5,78.1,85.6,46.5,69.6,2,1,23,4,Full,291,1,5,140,4,1,Low,Low,High,No,No,No,No,No,No,19.1,10.6,46.6,42.8,5.9,High,Medium
Rajshahi,Rajshahi,Rajshahi Industrial,Industrial,16,106712,6670,1980,Inspector,124,522,Low,20,63,3,0,59.8,0,50746,50739,55,59219,69.1,3.93,19.3,53.7,71.8,47.8,71.5,2,1,23,5,Full,324,2,4,104,4,4,Low,Low,High,No,No,No,No,No,No,22.4,32.3,21.3,46.4,2.9,Medium,Medium
Rajshahi,Rajshahi,Bagha,Rural,262,91543,349,1928,Inspector,130,529,Low,24,62,2,3,69.5,0,50978,47995,12,62172,66.9,5.13,424.7,37.4,57.3,37.1,82.0,2,1,33,5,Limited,152,3,8,57,3,5,Low,Low,High,No,No,No,No,No,No,27.9,46.0,16.4,37.6,4.5,Low,Low
Rajshahi,Rajshahi,Bagmara,Rural,428,189092,442,1930,Inspector,252,1049,Low,44,134,4,6,64.6,0,84161,85306,12,107824,62.8,4.53,330.2,45.3,55.0,36.4,60.9,6,2,50,9,Limited,285,6,14,136,7,4,Low,Low,High,No,No,No,No,No,Yes,27.1,45.9,19.4,34.7,6.4,Low,Low
Rajshahi,Rajshahi,Charghat,Industrial,195,98545,505,1935,Inspector,167,532,Low,24,76,2,2,78.5,0,50423,48038,55,60444,67.3,4.09,335.7,68.4,71.1,45.3,70.6,3,1,28,4,Full,366,1,3,161,7,2,Low,Low,High,No,No,No,No,No,No,15.7,25.0,33.4,41.6,2.9,Medium,Low
Rajshahi,Rajshahi,Durgapur Raj,Rural,289,123717,428,1932,Inspector,206,674,Low,34,99,3,4,51.9,0,59039,55024,12,74949,62.2,4.78,371.6,39.2,54.9,26.6,63.8,2,1,36,6,Limited,256,4,9,96,5,6,Medium,Low,High,No,No,No,No,No,No,30.5,55.9,15.0,29.1,5.8,Low,Medium
Rajshahi,Rajshahi,Godagari,Border,685,158694,232,1928,Inspector,233,877,Low,26,91,3,6,62.8,0,79354,78945,22,102623,65.2,3.95,916.4,37.7,66.8,32.3,49.6,3,1,40,8,Partial,650,3,13,224,11,8,High,Low,High,No,No,Yes,No,No,No,17.2,51.4,13.0,35.6,4.6,Low,Low
Rajshahi,Rajshahi,Mohanpur,Rural,188,102580,546,1935,Inspector,94,413,Low,18,59,2,1,65.7,0,53345,51795,12,64661,67.2,4.6,322.0,44.2,45.1,34.2,44.8,3,0,27,4,Limited,200,2,3,96,6,4,Medium,Low,High,No,No,No,No,No,No,31.9,46.6,6.8,46.6,5.1,Low,Low
Rajshahi,Rajshahi,Paba,Industrial,266,182359,686,1930,Inspector,230,772,Low,37,150,4,3,59.8,0,81789,83921,55,105629,70.8,4.05,571.6,60.4,70.7,40.6,68.7,3,2,41,11,Full,585,5,4,193,14,6,Medium,Low,High,No,No,No,No,No,No,20.2,29.0,39.5,31.5,3.1,Medium,Low
Rajshahi,Rajshahi,Putia,Rural,232,110259,475,1932,Inspector,185,525,Low,28,74,4,2,48.6,0,55768,52743,12,68276,72.2,4.14,239.3,33.0,58.4,25.8,62.4,2,1,32,6,Limited,217,2,3,77,10,6,Medium,Low,High,No,No,No,No,No,No,24.1,42.3,10.4,47.3,5.5,Low,Medium
Rajshahi,Rajshahi,Godagari Border,Border,18,14595,811,2000,Sub-Inspector,50,200,Low,8,15,1,0,45.2,0,6831,6520,22,8421,67.8,4.75,26.1,42.5,63.5,41.7,66.9,0,0,4,1,Partial,57,0,1,17,1,0,High,Low,High,No,No,Yes,No,No,No,19.7,48.9,24.8,26.3,5.5,Low,Low
Rajshahi,Rajshahi,Rajshahi EPZ,Industrial,12,23240,1937,2005,Sub-Inspector,50,200,Low,8,16,1,0,67.6,0,13119,12168,55,15682,60.7,4.33,7.2,42.6,72.2,36.6,72.6,0,0,8,1,Full,82,0,1,28,1,0,Low,Low,High,Yes,No,No,No,No,No,20.8,27.4,35.7,36.9,4.7,Medium,Low
Rajshahi,Bogura,Bogura Sadar,City,155,410608,2649,1882,Inspector,396,2283,Low,76,280,6,2,58.8,1,181757,182777,70,220640,72.6,3.84,333.5,61.2,71.0,54.5,94.0,10,4,103,21,Full,989,9,24,412,14,9,Low,Low,High,No,No,No,No,No,No,5.2,28.7,30.7,40.6,4.6,High,Medium
Rajshahi,Bogura,Adamdighi,Rural,190,104060,548,1932,Inspector,118,472,Low,29,58,2,1,68.6,0,54104,52479,12,62016,69.7,4.06,355.8,43.1,46.5,41.2,53.2,2,1,28,4,Limited,155,2,5,47,6,4,Low,Low,High,No,No,No,No,No,No,26.6,44.7,14.5,40.8,4.5,Low,Medium
Rajshahi,Bogura,Dhunat,River,364,157516,433,1928,Inspector,138,913,Low,37,93,4,4,70.1,0,75357,71853,14,97069,59.1,4.56,473.7,48.8,47.8,15.5,53.8,3,1,37,9,Limited,280,1,13,95,10,7,Medium,Low,High,No,No,No,No,Yes,No,28.5,51.1,14.9,34.0,5.4,Low,Low
Rajshahi,Bogura,Dupchanchia,Rural,164,96124,586,1935,Inspector,136,430,Low,24,60,2,1,44.2,0,42720,43175,12,56483,67.1,4.16,131.5,48.4,53.8,17.9,74.2,2,0,25,5,Limited,154,1,4,46,8,2,Low,Low,High,No,No,No,No,No,No,22.3,49.7,6.1,44.2,6.5,Low,Medium
Rajshahi,Bogura,Gabtali,Rural,269,149499,556,1930,Inspector,194,847,Low,42,117,3,2,66.7,0,74767,72000,12,95938,58.4,4.71,492.7,33.6,60.9,33.2,57.4,4,1,42,10,Limited,310,3,11,141,12,2,Low,Low,High,No,No,No,No,No,No,24.0,48.1,18.6,33.3,4.9,Low,Low
Rajshahi,Bogura,Kahaloo,Rural,219,130147,594,1932,Inspector,122,582,Low,33,89,5,1,52.8,0,60617,60013,12,76305,71.8,3.85,387.7,33.6,53.8,38.1,59.9,2,1,33,5,Limited,196,3,5,76,4,3,Low,Low,High,No,No,No,No,No,Yes,23.6,50.7,12.5,36.8,5.1,Low,Low
Rajshahi,Bogura,Nandigram,Rural,183,108997,596,1935,Inspector,140,612,Low,31,63,3,1,50.8,0,52772,50501,12,61415,62.2,4.79,269.5,21.9,57.3,30.6,73.5,2,1,29,4,Limited,151,1,5,61,7,1,Low,Low,High,No,No,No,No,No,No,27.7,52.7,14.0,33.3,3.8,Low,Medium
Rajshahi,Bogura,Sariakandi,River,362,117612,325,1930,Inspector,150,542,Low,34,92,3,5,74.2,0,60882,59675,14,69975,65.4,3.93,266.9,41.7,45.6,25.1,61.9,3,1,38,6,Limited,188,2,9,84,9,2,Low,Low,High,No,No,No,No,Yes,No,27.5,48.7,10.2,41.1,4.9,Low,Low
Rajshahi,Bogura,Shajahanpur,Industrial,169,95530,565,1938,Inspector,93,507,Low,26,66,2,1,51.8,0,46748,46361,55,56524,73.3,3.79,280.0,61.0,61.7,43.2,75.9,2,1,25,4,Full,340,1,2,102,6,4,Low,Low,High,No,No,No,No,No,No,15.4,28.8,27.7,43.5,2.9,Medium,Low
Rajshahi,Bogura,Sherpur Bog,Rural,255,159872,627,1930,Inspector,145,691,Low,38,106,4,3,54.0,0,77996,72513,12,95745,57.7,4.3,458.3,41.2,66.6,44.7,56.6,5,1,48,7,Limited,206,2,10,85,11,2,Medium,Low,High,No,No,No,No,No,No,31.1,65.5,19.9,14.6,5.2,Low,Low
Rajshahi,Bogura,Shibganj Bog,Rural,347,194936,562,1928,Inspector,321,811,Low,44,98,5,2,60.8,0,90543,92240,12,117446,63.9,4.54,433.1,32.8,60.9,11.3,66.7,5,1,50,12,Limited,292,2,9,112,10,4,Low,Low,High,No,No,No,No,No,No,25.4,55.7,7.7,36.6,5.5,Low,Low
Rajshahi,Bogura,Sonatola,Rural,186,84111,452,1940,Inspector,81,392,Low,23,61,2,1,64.1,0,38450,37697,12,48280,71.6,4.28,182.9,33.4,39.9,27.9,54.2,3,1,23,6,Limited,124,2,6,48,6,4,Low,Low,High,No,No,No,No,No,No,21.7,56.7,16.6,26.7,4.8,Low,Low
Rajshahi,Bogura,Bogura Model,City,18,52003,2889,2010,Sub-Inspector,53,227,Low,9,31,1,0,65.7,1,26722,26244,70,32120,73.0,4.02,20.6,68.4,69.2,64.9,69.1,1,0,12,3,Full,129,1,3,54,4,2,Medium,Low,High,No,No,No,No,No,Yes,14.9,27.1,42.7,30.2,5.1,High,Medium
Rajshahi,Bogura,Sariakandi River,River,12,17176,1431,2015,Sub-Inspector,50,200,Low,8,15,1,0,41.2,0,8873,8423,14,10713,63.5,4.03,18.0,37.2,65.8,12.4,53.1,0,0,4,1,Limited,25,0,1,12,0,0,Low,Low,High,No,No,No,No,Yes,Yes,37.5,46.9,20.0,33.1,3.2,Low,Low
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Border,225,277198,1232,1882,Inspector,308,1578,Low,63,173,6,2,63.7,0,129470,122009,22,164834,73.8,4.15,253.1,40.4,63.3,28.6,63.3,8,3,71,18,Partial,1082,2,11,489,20,11,High,Low,High,No,No,Yes,No,No,Yes,23.1,37.7,22.0,40.3,5.1,Low,Low
Rajshahi,Chapainawabganj,Bholahat,Border,125,65652,525,1935,Inspector,65,373,Low,9,44,1,1,51.9,0,30199,28510,22,36228,63.7,4.33,166.0,46.5,73.0,43.5,57.3,1,0,15,2,Partial,218,1,1,81,1,3,High,Low,High,No,No,Yes,No,No,No,18.2,45.4,19.1,35.5,5.1,Low,Medium
